Year,Month,Day,APCode,Snow,Prcp
2008,1,4,MDW,0.0,0.0
2008,1,4,OAK,0.0,503.0
2008,1,4,PDX,0.0,53.0
2008,1,4,PHX,0.0,0.0
2008,1,4,SAN,0.0,3.0
2008,1,4,SEA,0.0,8.0
2008,1,4,SLC,0.0,0.0
2008,1,4,STL,0.0,0.0
2008,1,4,TPA,0.0,0.0
2008,1,4,TUS,0.0,0.0
2008,1,4,ALB,0.0,0.0
2008,1,4,AUS,0.0,0.0
2008,1,4,BNA,0.0,0.0
2008,1,4,HRL,0.0,0.0
2008,1,4,BDL,0.0,0.0
2008,1,4,BHM,0.0,0.0
2008,1,4,JAX,0.0,0.0
2008,1,4,MSY,0.0,0.0
2008,1,4,SDF,0.0,0.0
2008,1,4,CLE,0.0,0.0
2008,1,4,CMH,0.0,0.0
2008,1,4,DTW,0.0,0.0
2008,1,4,FLL,0.0,0.0
2008,1,4,ONT,0.0,300.0
2008,1,4,PHL,0.0,0.0
2008,1,4,PVD,0.0,0.0
2008,1,4,RDU,0.0,0.0
2008,1,4,SAT,0.0,0.0
2008,1,4,BOI,0.0,10.0
2008,1,4,GEG,0.0,30.0
2008,1,4,RNO,61.0,485.0
2008,1,4,BUF,0.0,0.0
2008,1,4,BUR,0.0,444.0
2008,1,4,SJC,0.0,434.0
2008,1,4,SMF,0.0,348.0
2008,1,4,IND,0.0,0.0
2008,1,4,ISP,0.0,0.0
2008,1,4,JAN,0.0,0.0
2008,1,4,LIT,0.0,0.0
2008,1,4,MHT,0.0,0.0
2008,1,4,OKC,0.0,0.0
2008,1,4,ORF,0.0,0.0
2008,1,4,PBI,0.0,20.0
2008,1,4,PIT,0.0,0.0
2008,1,4,RSW,0.0,0.0
2008,1,4,CRP,0.0,0.0
2008,1,4,TUL,0.0,0.0
2008,1,4,IAD,0.0,0.0
2008,1,4,OMA,0.0,0.0
2008,1,4,SFO,0.0,533.0
2008,1,4,SNA,0.0,89.0
2008,1,5,ABQ,0.0,0.0
2008,1,5,AMA,0.0,0.0
2008,1,5,BWI,0.0,3.0
2008,1,5,DAL,0.0,0.0
2008,1,5,DEN,0.0,0.0
2008,1,5,ELP,0.0,0.0
2008,1,5,HOU,0.0,15.0
2008,1,5,LAS,0.0,18.0
2008,1,5,LAX,0.0,15.0
2008,1,5,LBB,0.0,0.0
2008,1,5,MAF,0.0,0.0
2008,1,5,MCI,0.0,0.0
2008,1,5,MCO,0.0,3.0
2008,1,5,MDW,0.0,5.0
2008,1,5,OAK,0.0,170.0
2008,1,5,PDX,0.0,56.0
2008,1,5,PHX,0.0,8.0
2008,1,5,SAN,0.0,224.0
2008,1,5,SEA,0.0,36.0
2008,1,5,SLC,51.0,102.0
2008,1,5,STL,0.0,0.0
2008,1,5,TPA,0.0,0.0
2008,1,5,TUS,0.0,0.0
2008,1,5,ALB,0.0,0.0
2008,1,5,AUS,0.0,0.0
2008,1,5,BNA,0.0,10.0
2008,1,5,HRL,0.0,3.0
2008,1,5,BDL,0.0,8.0
2008,1,5,BHM,0.0,0.0
2008,1,5,JAX,0.0,0.0
2008,1,5,MSY,0.0,0.0
2008,1,5,SDF,0.0,71.0
2008,1,5,CLE,0.0,13.0
2008,1,5,CMH,0.0,13.0
2008,1,5,DTW,0.0,3.0
2008,1,5,FLL,0.0,112.0
2008,1,5,ONT,0.0,178.0
2008,1,5,PHL,0.0,0.0
2008,1,5,PVD,0.0,0.0
2008,1,5,RDU,0.0,0.0
2008,1,5,SAT,0.0,0.0
2008,1,5,BOI,0.0,0.0
2008,1,5,GEG,0.0,0.0
2008,1,5,RNO,127.0,79.0
2008,1,5,BUF,0.0,8.0
2008,1,5,BUR,0.0,89.0
2008,1,5,SJC,0.0,175.0
2008,1,5,SMF,0.0,130.0
2008,1,5,IND,0.0,8.0
2008,1,5,ISP,0.0,10.0
2008,1,5,JAN,0.0,0.0
2008,1,5,LIT,0.0,0.0
2008,1,5,MHT,0.0,0.0
2008,1,5,OKC,0.0,0.0
2008,1,5,ORF,0.0,0.0
2008,1,5,PBI,0.0,0.0
2008,1,5,PIT,0.0,5.0
2008,1,5,RSW,0.0,0.0
2008,1,5,CRP,0.0,0.0
2008,1,5,TUL,0.0,0.0
2008,1,5,IAD,0.0,0.0
2008,1,5,OMA,0.0,0.0
2008,1,5,SFO,0.0,196.0
2008,1,5,SNA,0.0,180.0
2008,1,6,ABQ,0.0,25.0
2008,1,6,AMA,0.0,0.0
2008,1,6,BWI,0.0,51.0
2008,1,6,DAL,0.0,0.0
2008,1,6,DEN,0.0,0.0
2008,1,6,ELP,0.0,0.0
2008,1,6,HOU,0.0,0.0
2008,1,6,LAS,0.0,0.0
2008,1,6,LAX,0.0,157.0
2008,1,6,LBB,0.0,0.0
2008,1,6,MAF,0.0,0.0
2008,1,6,MCI,0.0,0.0
2008,1,6,MCO,0.0,0.0
2008,1,6,MDW,0.0,0.0
2008,1,6,OAK,0.0,8.0
2008,1,6,PDX,0.0,36.0
2008,1,6,PHX,0.0,5.0
2008,1,6,SAN,0.0,94.0
2008,1,6,SEA,0.0,48.0
2008,1,6,SLC,51.0,41.0
2008,1,6,STL,0.0,0.0
2008,1,6,TPA,0.0,0.0
2008,1,6,TUS,0.0,0.0
2008,1,6,ALB,0.0,0.0
2008,1,6,AUS,0.0,0.0
2008,1,6,BNA,0.0,0.0
2008,1,6,HRL,0.0,0.0
2008,1,6,BDL,0.0,0.0
2008,1,6,BHM,0.0,0.0
2008,1,6,JAX,0.0,0.0
2008,1,6,MSY,0.0,0.0
2008,1,6,SDF,0.0,3.0
2008,1,6,CLE,0.0,0.0
2008,1,6,CMH,0.0,5.0
2008,1,6,DTW,0.0,5.0
2008,1,6,FLL,0.0,0.0
2008,1,6,ONT,0.0,333.0
2008,1,6,PHL,0.0,10.0
2008,1,6,PVD,0.0,0.0
2008,1,6,RDU,0.0,0.0
2008,1,6,SAT,0.0,0.0
2008,1,6,BOI,38.0,15.0
2008,1,6,GEG,41.0,38.0
2008,1,6,RNO,5.0,0.0
2008,1,6,BUF,0.0,3.0
2008,1,6,BUR,0.0,229.0
2008,1,6,SJC,0.0,8.0
2008,1,6,SMF,0.0,0.0
2008,1,6,IND,0.0,28.0
2008,1,6,ISP,0.0,0.0
2008,1,6,JAN,0.0,0.0
2008,1,6,LIT,0.0,0.0
2008,1,6,MHT,0.0,0.0
2008,1,6,OKC,0.0,0.0
2008,1,6,ORF,0.0,0.0
2008,1,6,PBI,0.0,0.0
2008,1,6,PIT,0.0,5.0
2008,1,6,RSW,0.0,0.0
2008,1,6,CRP,0.0,0.0
2008,1,6,TUL,0.0,0.0
2008,1,6,IAD,0.0,53.0
2008,1,6,OMA,0.0,0.0
2008,1,6,SFO,0.0,15.0
2008,1,6,SNA,0.0,102.0
2008,1,7,ABQ,0.0,23.0
2008,1,7,AMA,0.0,3.0
2008,1,7,BWI,0.0,0.0
2008,1,7,DAL,0.0,0.0
2008,1,7,DEN,0.0,0.0
2008,1,7,ELP,0.0,0.0
2008,1,7,HOU,0.0,0.0
2008,1,7,LAS,0.0,0.0
2008,1,7,LAX,0.0,0.0
2008,1,7,LBB,0.0,0.0
2008,1,7,MAF,0.0,0.0
2008,1,7,MCI,0.0,0.0
2008,1,7,MCO,0.0,5.0
2008,1,7,MDW,0.0,107.0
2008,1,7,OAK,0.0,36.0
2008,1,7,PDX,0.0,13.0
2008,1,7,PHX,0.0,130.0
2008,1,7,SAN,0.0,89.0
2008,1,7,SEA,0.0,5.0
2008,1,7,SLC,0.0,0.0
2008,1,7,STL,0.0,0.0
2008,1,7,TPA,0.0,0.0
2008,1,7,TUS,0.0,25.0
2008,1,7,ALB,0.0,0.0
2008,1,7,AUS,0.0,3.0
2008,1,7,BNA,0.0,0.0
2008,1,7,HRL,0.0,0.0
2008,1,7,BDL,0.0,0.0
2008,1,7,BHM,0.0,0.0
2008,1,7,JAX,0.0,0.0
2008,1,7,MSY,0.0,3.0
2008,1,7,SDF,0.0,0.0
2008,1,7,CLE,0.0,3.0
2008,1,7,CMH,0.0,0.0
2008,1,7,DTW,0.0,10.0
2008,1,7,FLL,0.0,0.0
2008,1,7,ONT,0.0,5.0
2008,1,7,PHL,0.0,0.0
2008,1,7,PVD,0.0,0.0
2008,1,7,RDU,0.0,0.0
2008,1,7,SAT,0.0,0.0
2008,1,7,BOI,43.0,15.0
2008,1,7,GEG,46.0,28.0
2008,1,7,RNO,0.0,0.0
2008,1,7,BUF,0.0,8.0
2008,1,7,BUR,0.0,18.0
2008,1,7,SJC,0.0,5.0
2008,1,7,SMF,0.0,0.0
2008,1,7,IND,0.0,0.0
2008,1,7,ISP,0.0,0.0
2008,1,7,JAN,0.0,0.0
2008,1,7,LIT,0.0,0.0
2008,1,7,MHT,0.0,0.0
2008,1,7,OKC,0.0,13.0
2008,1,7,ORF,0.0,0.0
2008,1,7,PBI,0.0,0.0
2008,1,7,PIT,0.0,0.0
2008,1,7,RSW,0.0,0.0
2008,1,7,CRP,0.0,0.0
2008,1,7,TUL,0.0,0.0
2008,1,7,IAD,0.0,0.0
2008,1,7,OMA,0.0,8.0
2008,1,7,SFO,0.0,0.0
2008,1,7,SNA,0.0,0.0
2008,1,8,ABQ,0.0,0.0
2008,1,8,AMA,0.0,0.0
2008,1,8,BWI,0.0,0.0
2008,1,8,DAL,0.0,13.0
2008,1,8,DEN,0.0,0.0
2008,1,8,ELP,0.0,0.0
2008,1,8,HOU,0.0,13.0
2008,1,8,LAS,0.0,0.0
2008,1,8,LAX,0.0,0.0
2008,1,8,LBB,0.0,0.0
2008,1,8,MAF,0.0,0.0
2008,1,8,MCI,0.0,61.0
2008,1,8,MCO,0.0,0.0
2008,1,8,MDW,0.0,394.0
2008,1,8,OAK,0.0,36.0
2008,1,8,PDX,0.0,152.0
2008,1,8,PHX,0.0,0.0
2008,1,8,SAN,0.0,0.0
2008,1,8,SEA,0.0,145.0
2008,1,8,SLC,0.0,0.0
2008,1,8,STL,0.0,396.0
2008,1,8,TPA,0.0,0.0
2008,1,8,TUS,0.0,3.0
2008,1,8,ALB,0.0,0.0
2008,1,8,AUS,0.0,18.0
2008,1,8,BNA,0.0,150.0
2008,1,8,HRL,0.0,0.0
2008,1,8,BDL,0.0,0.0
2008,1,8,BHM,0.0,221.0
2008,1,8,JAX,0.0,0.0
2008,1,8,MSY,0.0,0.0
2008,1,8,SDF,0.0,142.0
2008,1,8,CLE,0.0,361.0
2008,1,8,CMH,0.0,48.0
2008,1,8,DTW,0.0,173.0
2008,1,8,FLL,0.0,0.0
2008,1,8,ONT,0.0,0.0
2008,1,8,PHL,0.0,0.0
2008,1,8,PVD,0.0,0.0
2008,1,8,RDU,0.0,0.0
2008,1,8,SAT,0.0,20.0
2008,1,8,BOI,25.0,15.0
2008,1,8,GEG,137.0,112.0
2008,1,8,RNO,0.0,15.0
2008,1,8,BUF,0.0,13.0
2008,1,8,BUR,0.0,0.0
2008,1,8,SJC,0.0,13.0
2008,1,8,SMF,0.0,66.0
2008,1,8,IND,0.0,358.0
2008,1,8,ISP,0.0,0.0
2008,1,8,JAN,0.0,18.0
2008,1,8,LIT,0.0,58.0
2008,1,8,MHT,0.0,0.0
2008,1,8,OKC,0.0,122.0
2008,1,8,ORF,0.0,0.0
2008,1,8,PBI,0.0,0.0
2008,1,8,PIT,0.0,0.0
2008,1,8,RSW,0.0,0.0
2008,1,8,CRP,0.0,0.0
2008,1,8,TUL,0.0,119.0
2008,1,8,IAD,0.0,0.0
2008,1,8,OMA,0.0,0.0
2008,1,8,SFO,0.0,20.0
2008,1,8,SNA,0.0,0.0
2008,1,9,ABQ,0.0,0.0
2008,1,9,AMA,0.0,0.0
2008,1,9,BWI,0.0,3.0
2008,1,9,DAL,0.0,0.0
2008,1,9,DEN,23.0,18.0
2008,1,9,ELP,0.0,0.0
2008,1,9,HOU,0.0,0.0
2008,1,9,LAS,0.0,0.0
2008,1,9,LAX,0.0,0.0
2008,1,9,LBB,0.0,0.0
2008,1,9,MAF,0.0,0.0
2008,1,9,MCI,0.0,0.0
2008,1,9,MCO,0.0,0.0
2008,1,9,MDW,0.0,0.0
2008,1,9,OAK,0.0,3.0
2008,1,9,PDX,0.0,48.0
2008,1,9,PHX,0.0,0.0
2008,1,9,SAN,0.0,0.0
2008,1,9,SEA,0.0,69.0
2008,1,9,SLC,36.0,23.0
2008,1,9,STL,0.0,0.0
2008,1,9,TPA,0.0,0.0
2008,1,9,TUS,0.0,0.0
2008,1,9,ALB,0.0,0.0
2008,1,9,AUS,0.0,0.0
2008,1,9,BNA,0.0,0.0
2008,1,9,HRL,0.0,0.0
2008,1,9,BDL,0.0,10.0
2008,1,9,BHM,0.0,0.0
2008,1,9,JAX,0.0,0.0
2008,1,9,MSY,0.0,10.0
2008,1,9,SDF,0.0,0.0
2008,1,9,CLE,0.0,46.0
2008,1,9,CMH,0.0,20.0
2008,1,9,DTW,0.0,89.0
2008,1,9,FLL,0.0,8.0
2008,1,9,ONT,0.0,0.0
2008,1,9,PHL,0.0,0.0
2008,1,9,PVD,0.0,3.0
2008,1,9,RDU,0.0,0.0
2008,1,9,SAT,0.0,0.0
2008,1,9,BOI,0.0,0.0
2008,1,9,GEG,56.0,33.0
2008,1,9,RNO,0.0,13.0
2008,1,9,BUF,0.0,20.0
2008,1,9,BUR,0.0,0.0
2008,1,9,SJC,0.0,0.0
2008,1,9,SMF,0.0,8.0
2008,1,9,IND,0.0,0.0
2008,1,9,ISP,0.0,3.0
2008,1,9,JAN,0.0,0.0
2008,1,9,LIT,0.0,0.0
2008,1,9,MHT,0.0,5.0
2008,1,9,OKC,0.0,0.0
2008,1,9,ORF,0.0,0.0
2008,1,9,PBI,0.0,0.0
2008,1,9,PIT,0.0,18.0
2008,1,9,RSW,0.0,0.0
2008,1,9,CRP,0.0,0.0
2008,1,9,TUL,0.0,0.0
2008,1,9,IAD,0.0,0.0
2008,1,9,OMA,0.0,0.0
2008,1,9,SFO,0.0,3.0
2008,1,9,SNA,0.0,3.0
2008,1,10,ABQ,0.0,0.0
2008,1,10,AMA,0.0,0.0
2008,1,10,BWI,0.0,28.0
2008,1,10,DAL,0.0,0.0
2008,1,10,DEN,0.0,0.0
2008,1,10,ELP,0.0,0.0
2008,1,10,HOU,0.0,3.0
2008,1,10,LAS,0.0,0.0
2008,1,10,LAX,0.0,0.0
2008,1,10,LBB,0.0,0.0
2008,1,10,MAF,0.0,0.0
2008,1,10,MCI,0.0,119.0
2008,1,10,MCO,0.0,0.0
2008,1,10,MDW,0.0,61.0
2008,1,10,OAK,0.0,18.0
2008,1,10,PDX,0.0,64.0
2008,1,10,PHX,0.0,0.0
2008,1,10,SAN,0.0,0.0
2008,1,10,SEA,0.0,157.0
2008,1,10,SLC,0.0,0.0
2008,1,10,STL,0.0,28.0
2008,1,10,TPA,0.0,0.0
2008,1,10,TUS,0.0,0.0
2008,1,10,ALB,0.0,0.0
2008,1,10,AUS,0.0,0.0
2008,1,10,BNA,0.0,544.0
2008,1,10,HRL,0.0,3.0
2008,1,10,BDL,0.0,0.0
2008,1,10,BHM,0.0,274.0
2008,1,10,JAX,0.0,0.0
2008,1,10,MSY,0.0,74.0
2008,1,10,SDF,0.0,236.0
2008,1,10,CLE,0.0,48.0
2008,1,10,CMH,0.0,188.0
2008,1,10,DTW,0.0,36.0
2008,1,10,FLL,0.0,0.0
2008,1,10,ONT,0.0,0.0
2008,1,10,PHL,0.0,15.0
2008,1,10,PVD,0.0,0.0
2008,1,10,RDU,0.0,38.0
2008,1,10,SAT,0.0,0.0
2008,1,10,BOI,0.0,3.0
2008,1,10,GEG,30.0,23.0
2008,1,10,RNO,0.0,0.0
2008,1,10,BUF,0.0,33.0
2008,1,10,BUR,0.0,0.0
2008,1,10,SJC,0.0,15.0
2008,1,10,SMF,0.0,28.0
2008,1,10,IND,0.0,18.0
2008,1,10,ISP,0.0,3.0
2008,1,10,JAN,0.0,91.0
2008,1,10,LIT,0.0,5.0
2008,1,10,MHT,0.0,0.0
2008,1,10,OKC,0.0,0.0
2008,1,10,ORF,0.0,5.0
2008,1,10,PBI,0.0,0.0
2008,1,10,PIT,0.0,157.0
2008,1,10,RSW,0.0,0.0
2008,1,10,CRP,0.0,0.0
2008,1,10,TUL,0.0,0.0
2008,1,10,IAD,0.0,36.0
2008,1,10,OMA,8.0,3.0
2008,1,10,SFO,0.0,25.0
2008,1,10,SNA,0.0,0.0
2008,1,11,ABQ,0.0,0.0
2008,1,11,AMA,0.0,0.0
2008,1,11,BWI,0.0,36.0
2008,1,11,DAL,0.0,0.0
2008,1,11,DEN,0.0,0.0
2008,1,11,ELP,0.0,0.0
2008,1,11,HOU,0.0,0.0
2008,1,11,LAS,0.0,0.0
2008,1,11,LAX,0.0,0.0
2008,1,11,LBB,0.0,0.0
2008,1,11,MAF,0.0,0.0
2008,1,11,MCI,0.0,0.0
2008,1,11,MCO,0.0,0.0
2008,1,11,MDW,0.0,0.0
2008,1,11,OAK,0.0,0.0
2008,1,11,PDX,0.0,10.0
2008,1,11,PHX,0.0,0.0
2008,1,11,SAN,0.0,0.0
2008,1,11,SEA,0.0,41.0
2008,1,11,SLC,10.0,10.0
2008,1,11,STL,0.0,0.0
2008,1,11,TPA,0.0,0.0
2008,1,11,TUS,0.0,0.0
2008,1,11,ALB,0.0,94.0
2008,1,11,AUS,0.0,0.0
2008,1,11,BNA,0.0,0.0
2008,1,11,HRL,0.0,0.0
2008,1,11,BDL,0.0,254.0
2008,1,11,BHM,0.0,0.0
2008,1,11,JAX,0.0,0.0
2008,1,11,MSY,0.0,0.0
2008,1,11,SDF,0.0,0.0
2008,1,11,CLE,0.0,8.0
2008,1,11,CMH,0.0,0.0
2008,1,11,DTW,0.0,10.0
2008,1,11,FLL,0.0,0.0
2008,1,11,ONT,0.0,0.0
2008,1,11,PHL,0.0,160.0
2008,1,11,PVD,0.0,325.0
2008,1,11,RDU,0.0,0.0
2008,1,11,SAT,0.0,0.0
2008,1,11,BOI,0.0,0.0
2008,1,11,GEG,0.0,3.0
2008,1,11,RNO,0.0,0.0
2008,1,11,BUF,0.0,107.0
2008,1,11,BUR,0.0,0.0
2008,1,11,SJC,0.0,0.0
2008,1,11,SMF,0.0,0.0
2008,1,11,IND,0.0,0.0
2008,1,11,ISP,0.0,157.0
2008,1,11,JAN,0.0,0.0
2008,1,11,LIT,0.0,0.0
2008,1,11,MHT,0.0,168.0
2008,1,11,OKC,0.0,0.0
2008,1,11,ORF,0.0,5.0
2008,1,11,PBI,0.0,0.0
2008,1,11,PIT,0.0,30.0
2008,1,11,RSW,0.0,3.0
2008,1,11,CRP,0.0,0.0
2008,1,11,TUL,0.0,0.0
2008,1,11,IAD,0.0,13.0
2008,1,11,OMA,0.0,0.0
2008,1,11,SFO,0.0,0.0
2008,1,11,SNA,0.0,3.0
2008,1,12,ABQ,0.0,0.0
2008,1,12,AMA,0.0,0.0
2008,1,12,BWI,0.0,0.0
2008,1,12,DAL,0.0,0.0
2008,1,12,DEN,0.0,0.0
2008,1,12,ELP,0.0,0.0
2008,1,12,HOU,0.0,30.0
2008,1,12,LAS,0.0,0.0
2008,1,12,LAX,0.0,0.0
2008,1,12,LBB,0.0,0.0
2008,1,12,MAF,0.0,0.0
2008,1,12,MCI,0.0,0.0
2008,1,12,MCO,0.0,0.0
2008,1,12,MDW,0.0,0.0
2008,1,12,OAK,0.0,3.0
2008,1,12,PDX,0.0,66.0
2008,1,12,PHX,0.0,0.0
2008,1,12,SAN,0.0,0.0
2008,1,12,SEA,0.0,84.0
2008,1,12,SLC,0.0,0.0
2008,1,12,STL,0.0,0.0
2008,1,12,TPA,0.0,0.0
2008,1,12,TUS,0.0,0.0
2008,1,12,ALB,0.0,0.0
2008,1,12,AUS,0.0,0.0
2008,1,12,BNA,0.0,0.0
2008,1,12,HRL,0.0,0.0
2008,1,12,BDL,0.0,0.0
2008,1,12,BHM,0.0,0.0
2008,1,12,JAX,0.0,64.0
2008,1,12,MSY,0.0,0.0
2008,1,12,SDF,0.0,0.0
2008,1,12,CLE,0.0,0.0
2008,1,12,CMH,0.0,0.0
2008,1,12,DTW,0.0,0.0
2008,1,12,FLL,0.0,0.0
2008,1,12,ONT,0.0,0.0
2008,1,12,PHL,0.0,0.0
2008,1,12,PVD,0.0,0.0
2008,1,12,RDU,0.0,0.0
2008,1,12,SAT,0.0,0.0
2008,1,12,BOI,0.0,5.0
2008,1,12,GEG,3.0,15.0
2008,1,12,RNO,0.0,5.0
2008,1,12,BUF,0.0,0.0
2008,1,12,BUR,0.0,0.0
2008,1,12,SJC,0.0,0.0
2008,1,12,SMF,0.0,3.0
2008,1,12,IND,0.0,0.0
2008,1,12,ISP,0.0,0.0
2008,1,12,JAN,0.0,0.0
2008,1,12,LIT,0.0,5.0
2008,1,12,MHT,0.0,0.0
2008,1,12,OKC,0.0,0.0
2008,1,12,ORF,0.0,0.0
2008,1,12,PBI,0.0,0.0
2008,1,12,PIT,0.0,0.0
2008,1,12,RSW,0.0,0.0
2008,1,12,CRP,0.0,0.0
2008,1,12,TUL,0.0,0.0
2008,1,12,IAD,0.0,0.0
2008,1,12,OMA,0.0,0.0
2008,1,12,SFO,0.0,0.0
2008,1,12,SNA,0.0,3.0
2008,1,13,ABQ,0.0,0.0
2008,1,13,AMA,0.0,0.0
2008,1,13,BWI,0.0,15.0
2008,1,13,DAL,0.0,0.0
2008,1,13,DEN,0.0,0.0
2008,1,13,ELP,0.0,0.0
2008,1,13,HOU,0.0,0.0
2008,1,13,LAS,0.0,0.0
2008,1,13,LAX,0.0,0.0
2008,1,13,LBB,0.0,0.0
2008,1,13,MAF,0.0,0.0
2008,1,13,MCI,0.0,0.0
2008,1,13,MCO,0.0,56.0
2008,1,13,MDW,0.0,0.0
2008,1,13,OAK,0.0,0.0
2008,1,13,PDX,0.0,0.0
2008,1,13,PHX,0.0,0.0
2008,1,13,SAN,0.0,0.0
2008,1,13,SEA,0.0,0.0
2008,1,13,SLC,23.0,13.0
2008,1,13,STL,0.0,0.0
2008,1,13,TPA,0.0,0.0
2008,1,13,TUS,0.0,0.0
2008,1,13,ALB,0.0,0.0
2008,1,13,AUS,0.0,0.0
2008,1,13,BNA,0.0,3.0
2008,1,13,HRL,0.0,0.0
2008,1,13,BDL,0.0,0.0
2008,1,13,BHM,0.0,0.0
2008,1,13,JAX,0.0,0.0
2008,1,13,MSY,0.0,0.0
2008,1,13,SDF,0.0,33.0
2008,1,13,CLE,10.0,51.0
2008,1,13,CMH,3.0,10.0
2008,1,13,DTW,0.0,8.0
2008,1,13,FLL,0.0,269.0
2008,1,13,ONT,0.0,0.0
2008,1,13,PHL,0.0,53.0
2008,1,13,PVD,0.0,0.0
2008,1,13,RDU,0.0,0.0
2008,1,13,SAT,0.0,0.0
2008,1,13,BOI,0.0,0.0
2008,1,13,GEG,0.0,0.0
2008,1,13,RNO,0.0,0.0
2008,1,13,BUF,0.0,8.0
2008,1,13,BUR,0.0,0.0
2008,1,13,SJC,0.0,0.0
2008,1,13,SMF,0.0,3.0
2008,1,13,IND,10.0,28.0
2008,1,13,ISP,0.0,18.0
2008,1,13,JAN,0.0,0.0
2008,1,13,LIT,0.0,0.0
2008,1,13,MHT,0.0,0.0
2008,1,13,OKC,0.0,0.0
2008,1,13,ORF,0.0,3.0
2008,1,13,PBI,0.0,46.0
2008,1,13,PIT,0.0,41.0
2008,1,13,RSW,0.0,0.0
2008,1,13,CRP,0.0,0.0
2008,1,13,TUL,0.0,0.0
2008,1,13,IAD,0.0,3.0
2008,1,13,OMA,0.0,0.0
2008,1,13,SFO,0.0,0.0
2008,1,13,SNA,0.0,3.0
2008,1,14,ABQ,0.0,0.0
2008,1,14,AMA,0.0,0.0
2008,1,14,BWI,0.0,5.0
2008,1,14,DAL,0.0,0.0
2008,1,14,DEN,0.0,0.0
2008,1,14,ELP,0.0,0.0
2008,1,14,HOU,0.0,0.0
2008,1,14,LAS,0.0,0.0
2008,1,14,LAX,0.0,0.0
2008,1,14,LBB,0.0,0.0
2008,1,14,MAF,0.0,0.0
2008,1,14,MCI,0.0,0.0
2008,1,14,MCO,0.0,0.0
2008,1,14,MDW,3.0,0.0
2008,1,14,OAK,0.0,0.0
2008,1,14,PDX,0.0,84.0
2008,1,14,PHX,0.0,0.0
2008,1,14,SAN,0.0,0.0
2008,1,14,SEA,0.0,38.0
2008,1,14,SLC,0.0,0.0
2008,1,14,STL,0.0,0.0
2008,1,14,TPA,0.0,0.0
2008,1,14,TUS,0.0,0.0
2008,1,14,ALB,71.0,38.0
2008,1,14,AUS,0.0,0.0
2008,1,14,BNA,0.0,0.0
2008,1,14,HRL,0.0,0.0
2008,1,14,BDL,160.0,81.0
2008,1,14,BHM,0.0,0.0
2008,1,14,JAX,0.0,0.0
2008,1,14,MSY,0.0,0.0
2008,1,14,SDF,10.0,10.0
